"","tax","ERR525688","ERR525689","ERR525690","ERR525691","ERR525692","ERR525693","ERR525694","ERR525695","ERR525696","ERR525697","ERR525698","ERR525699","ERR525700","ERR525701","ERR525702","ERR525703","ERR525704","ERR525705","ERR525706","ERR525707","ERR525708","ERR525709","ERR525710","ERR525711","ERR525712","ERR525713","ERR525714","ERR525715","ERR525716","ERR525717","ERR525718","ERR525719","ERR525720","ERR525721","ERR525722","ERR525723","ERR525724","ERR525725","ERR525726","ERR525727","ERR525728","ERR525729","ERR525730","ERR525731","ERR525732","ERR525733","ERR525734","ERR525735","ERR525736","ERR525737","ERR525738","ERR525739","ERR525740","ERR525741","ERR525742","ERR525743","ERR525744","ERR525745","ERR525746","ERR525747","ERR525748","ERR525749","ERR525750","ERR525751","ERR525752","ERR525753","ERR525754","ERR525755","ERR525756","ERR525757","ERR525758","ERR525759","ERR525760","ERR525761","ERR525762","ERR525763","ERR525764","ERR525765","ERR525766","ERR525767","ERR525768","ERR525769","ERR525770","ERR525771","ERR525772","ERR525773","ERR525774","ERR525775","ERR525776","ERR525777","ERR525778","ERR525779","ERR525780","ERR525781","ERR525782","ERR525783","ERR525784","ERR525785","ERR525786","ERR525787","ERR525788","ERR525789","ERR525790","ERR525791","ERR525792","ERR525793","ERR525794","ERR525795","ERR525796","ERR525797","ERR525798","ERR525799","ERR525800","ERR525801","ERR525802","ERR525803","ERR525804","ERR525805","ERR525806","ERR525807","ERR525808","ERR525809","ERR525810","ERR525811","ERR525812","ERR525813","ERR525814","ERR525815","ERR525816","ERR525817","ERR525818","ERR525819","ERR525820","ERR525821","ERR525822","ERR525823","ERR525824","ERR525825","ERR525826","ERR525827","ERR525828","ERR525829","ERR525830","ERR525831","ERR525832","ERR525833","ERR525834","ERR525835","ERR525836","ERR525837","ERR525838","ERR525839","ERR525840","ERR525841","ERR525842","ERR525843","ERR525844","ERR525845","ERR525846","ERR525847","ERR525848","ERR525849","ERR525850","ERR525851","ERR525854","ERR525855","ERR525856","ERR525857","ERR525858","ERR525859","ERR525860","ERR525861","ERR525862","ERR525863","ERR525865","ERR525866","ERR525867","ERR525868","ERR525870","ERR525871","ERR525872","ERR525873","ERR525874","ERR525875","ERR525876","ERR525877","ERR525878","ERR525879","ERR525880","ERR525881","ERR525882","ERR525883","ERR525884","ERR525885","ERR525886","ERR525887","ERR525888","ERR525889","ERR525890","ERR525891","ERR525892","ERR525893","ERR525894","ERR525895","ERR525896","ERR525897","ERR525898","ERR525899","ERR525900","ERR525901","ERR525902","ERR525903","ERR525904","ERR525905","ERR525906","ERR525907","ERR525908","ERR525909","ERR525910","ERR525911","ERR525912","ERR525913","ERR525914","ERR525915","ERR525916","ERR525917","ERR525918","ERR525919","ERR525920","ERR525921","ERR525922","ERR525923","ERR525924","ERR525925","ERR525926","ERR525927","ERR525928","ERR525929","ERR525930","ERR525931","ERR525932","ERR525933","ERR525934","ERR525935","ERR525936","ERR525937","ERR525938","ERR525939","ERR525940","ERR525941","ERR525942","ERR525943","ERR525944","ERR525945","ERR525946","ERR525947","ERR525948","ERR525949","ERR525950","ERR525951","ERR525952","ERR525953","ERR525954","ERR525955","ERR525956","ERR525957","ERR525958","ERR525959","ERR525960","ERR525961","ERR525962","ERR525963","ERR525964","ERR525965","ERR525966","ERR525967","ERR525968","ERR525969","ERR525970","ERR525971","ERR525972","ERR525973","ERR525974","ERR525975","ERR525976","ERR525977","ERR525978","ERR525979","ERR525980","ERR525981","ERR525982","ERR525983","ERR525984","ERR525985","ERR525986","ERR525987","ERR525988","ERR525989","ERR525990","ERR525991","ERR525992","ERR525993","ERR525994","ERR525995","ERR525996","ERR525997","ERR525998","ERR525999","ERR526000","ERR526001","ERR526002","ERR526003","ERR526004","ERR526005","ERR526006","ERR526007","ERR526008","ERR526009","ERR526010","ERR526011","ERR526012","ERR526013","ERR526014","ERR526015","ERR526017","ERR526018","ERR526019","ERR526020","ERR526021","ERR526022","ERR526023","ERR526024","ERR526025","ERR526026","ERR526027","ERR526028","ERR526029","ERR526030","ERR526031","ERR526032","ERR526033","ERR526034","ERR526035","ERR526036","ERR526037","ERR526038","ERR526039","ERR526040","ERR526041","ERR526042","ERR526043","ERR526044","ERR526045","ERR526046","ERR526047","ERR526048","ERR526049","ERR526050","ERR526051","ERR526052","ERR526053","ERR526054","ERR526055","ERR526056","ERR526057","ERR526058","ERR526059","ERR526060","ERR526061","ERR526062","ERR526063","ERR526064","ERR526065","ERR526066","ERR526067","ERR526068","ERR526069","ERR526070","ERR526071","ERR526072","ERR526073","ERR526074","ERR526075","ERR526076","ERR526077","ERR526078","ERR526079","ERR526080","ERR526081","ERR526082","ERR526083","ERR526084","ERR526085","ERR526086","ERR526087"
"1341","k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Kurthia|s__Kurthia_sp._11kri321",4,53,3,2,20,1,19,10,0,10,0,13,8,1,150,26,36,2,27,11,14,50,15,0,51,5,32,0,6,6,0,0,19,13,5,28,0,6,11,1,0,13,7,55,3,21,10,1,0,36,5,12,0,18,18,7,6,364,18,17,3,3,0,16,0,5,108,0,0,6,3,34,1,0,0,15,2,0,3,8,37,0,0,6,229,7,0,40,2,2,0,20,6,4,0,1,26,41,1,10,48,3,0,1,19,2,33,15,37,169,0,6,12,28,31,0,52,0,19,1,3,20,21,3,11,25,9,9,20,1,0,8,3,0,0,55,54,0,6,12,7,13,1,6,4,36,0,7,5,3,3,7,76,35,0,10,3,12,0,9,4,0,0,6,0,25,7,4,0,27,5,1,0,3,6,1,17,1,0,37,12,4,0,1,2,1,1,33,30,35,12,0,21,1,81,0,54,2,8,18,0,18,0,15,4,0,6,1,1,13,5,28,18,4,1,10,7,8,1,27,19,1,3,28,49,11,0,30,85,8,0,14,2,13,1,0,13,6,0,4,1,1,0,23,425,0,0,7,1,0,0,7,42,10,83,2,5,5,16,24,4,28,7,4,30,2,0,10,10,16,1,10,29,1,0,3,2,0,2,7,50,0,0,2,79,0,0,32,0,0,0,5,13,1,0,4,17,0,0,4,68,1,0,22,7,0,0,17,12,8,2194,16,6,3,1,3,29,1,0,8,19,3,1,3,8,6,11,8,64,0,5,16,3,1,8,18,0,2,2,17,3,1,24,4,1,0,3,0,25,34,13,6,1,0,8,9,20,12,13,2,0,1,6,10,0,0,1,9,226,0,11,68,10,23,19,17,4,4,0,0,18,0,10,33,47,81,32,13,3,0,7,34,5,0,12
"1342","k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Paenisporosarcina|s__Paenisporosarcina_sp._K2R23-3",0,0,1,2,2,1,2,1,0,0,0,4,0,0,0,4,0,0,12,0,5,9,0,0,4,1,67,0,4,3,0,0,9,0,5,0,0,2,1,0,0,5,8,6,0,15,1,3,0,11,1,0,0,17,1,3,1,1,6,1,0,0,3,1,0,19,61,1,0,5,0,0,0,4,3,15,1,1,36,1,2,0,0,3,13,1,0,6,0,0,0,15,1,0,0,2,6,1,1,5,1,0,1,1,3,0,0,2,1,0,0,1,0,1,0,0,30,0,3,0,37,12,4,0,0,9,48,4,4,1,0,1,2,0,0,5,1,0,0,3,0,0,0,11,6,0,0,3,0,0,0,4,15,2,0,0,0,1,0,3,0,2,0,8,0,7,1,0,0,5,0,0,0,0,0,0,2,0,0,1,3,0,0,5,0,0,0,2,0,0,0,0,23,10,16,0,6,8,0,6,0,4,0,2,17,0,0,1,0,11,0,7,1,0,0,1,1,0,0,1,1,0,0,12,10,0,0,15,7,0,0,1,2,2,0,0,16,0,0,1,0,1,0,12,9,0,0,6,2,0,0,1,0,1,0,3,3,0,0,0,1,5,0,3,0,0,0,10,0,1,0,0,45,0,0,0,2,11,0,3,0,0,0,1,10,0,0,10,1,0,0,0,0,1,0,2,0,1,0,1,0,0,0,12,4,0,0,7,2,1,1,8,0,1,0,1,4,0,0,2,3,0,0,6,0,0,5,1,1,0,0,3,0,2,4,1,0,0,0,3,0,0,21,1,0,0,2,3,0,0,3,0,0,0,12,3,0,1,2,0,0,0,2,0,0,0,4,1,0,0,1,0,0,0,7,0,0,0,0,0,13,0,2,0,0,1,9,9,0,0,11,2,2,0,0
"1343","k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Planococcus|s__Planococcus_antarcticus",8,11,0,2,3,0,30,0,0,9,0,7,0,44,0,2,1,0,9,0,7,20,0,0,11,10,0,0,20,1,0,0,9,14,38,0,0,7,40,2,0,10,4,23,111,7,4,11,0,104,21,12,0,18,2,2,98,1,6,3,20,0,4,2,0,13,24,0,0,5,11,0,0,0,0,2,0,1,1,1,11,0,0,2,64,0,0,6,13,0,0,6,9,28,0,2,16,66,164,3,6,11,16,2,23,0,0,1,2,145,0,3,6,2,12,0,12,0,11,0,0,10,2,0,1,5,1,0,2,0,0,1,4,17,0,9,4,0,3,4,2,0,0,2,20,14,4,10,0,0,0,3,10,0,0,23,3,34,0,1,9,0,2,6,0,12,4,1,0,2,36,0,0,0,13,4,3,7,0,2,36,10,0,16,12,2,0,8,21,6,33,0,5,0,46,0,1,4,36,0,0,3,3,4,6,0,2,0,0,12,1,9,12,2,0,0,3,0,0,2,3,0,0,6,13,0,1,10,1,0,0,6,4,3,0,0,4,0,0,1,13,5,0,5,18,0,0,35,1,0,0,4,5,6,38,0,21,0,5,10,17,1,0,5,42,0,2,4,7,2,0,3,3,6,0,6,9,4,0,3,22,1,1,3,18,0,0,2,18,0,0,5,43,11,2,19,5,0,0,1,0,10,1,10,1,0,0,8,13,0,0,1,8,0,0,9,1,0,0,5,30,5,11,0,74,47,4,15,2,0,43,2,0,0,8,0,0,0,3,1,0,0,2,3,0,0,9,4,0,0,11,25,2,2,4,2,1,5,5,2,13,2,24,7,62,0,7,3,48,0,1,64,170,1,15,5,0,8,50,1,0,0,4,22,38,64,3,7,2,4,4,137,112,0,8
"1344","k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Planococcus|s__Planococcus_donghaensis",1,45,1,0,3,0,45,3,0,43,0,17,19,47,1,2,2,0,1,0,1,24,2,0,13,3,0,0,2,2,9,0,2,12,52,1,0,0,48,4,0,16,10,27,154,1,4,10,0,3,27,18,1,0,3,8,90,0,6,0,6,0,6,3,0,0,25,6,0,1,16,3,1,2,2,4,1,0,1,5,14,0,0,19,129,1,1,28,21,0,0,2,14,41,0,0,4,85,178,5,13,29,25,1,32,0,1,15,3,205,0,2,4,5,14,0,7,0,4,0,0,0,4,0,1,62,9,0,3,0,0,3,11,11,0,22,11,0,5,5,5,1,2,5,29,32,4,9,36,1,1,2,11,2,0,1,1,48,1,11,14,0,0,0,0,5,3,0,0,0,37,0,0,0,0,2,10,17,2,0,31,0,0,8,2,5,0,13,29,0,31,0,0,0,41,0,0,0,46,5,0,4,1,4,3,1,9,1,0,6,0,12,33,2,1,9,4,0,3,4,7,2,0,0,14,1,0,9,61,1,0,25,6,6,0,0,4,0,1,2,13,5,0,2,27,0,0,3,4,0,0,1,5,17,39,1,3,34,3,11,1,34,0,0,0,0,2,4,17,2,0,4,12,12,0,3,28,15,2,95,5,0,10,8,15,0,0,7,26,0,0,5,83,21,1,3,1,0,0,0,1,25,0,6,1,0,0,2,16,0,1,2,8,0,0,0,0,0,1,3,53,7,15,0,135,87,0,8,0,8,77,2,0,0,2,2,1,0,7,2,1,0,0,6,1,0,0,10,0,0,7,2,0,0,5,0,0,2,7,1,5,3,4,5,84,0,3,3,60,0,1,4,181,2,2,10,1,11,42,0,2,0,93,0,38,11,2,27,1,5,2,261,169,0,9
"1345","k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Planococcus|s__Planococcus_faecalis",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,3,0,2,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,19,0,0,0,0,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,5,0,0,1,1,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0
"1346","k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Planococcus|s__Planococcus_halocryophilus",1,0,0,4,3,0,2,11,0,8,0,8,13,0,12,9,1,0,50,0,1,0,0,0,4,3,18,0,19,2,0,0,4,1,4,0,0,1,1,1,0,1,5,1,0,5,1,0,0,27,2,0,0,1,0,3,0,0,6,5,0,0,1,20,0,8,19,0,0,1,0,9,0,0,0,4,1,1,0,2,2,1,0,10,14,1,0,5,1,1,0,3,0,0,0,0,0,0,0,4,4,0,0,0,1,0,0,7,0,0,0,1,16,5,0,0,3,0,1,0,1,21,0,1,1,20,1,8,5,0,0,2,1,0,0,14,0,0,0,8,12,0,0,9,2,0,0,3,8,0,0,1,1,0,0,2,1,0,0,3,1,7,0,5,0,10,0,8,0,12,1,1,0,0,3,0,3,0,0,12,1,0,0,8,1,0,0,5,4,1,0,0,3,4,2,0,0,2,2,8,0,0,0,8,8,1,23,0,0,5,0,8,8,0,0,0,1,0,0,1,3,0,0,3,1,0,0,11,8,3,0,7,0,3,0,0,17,2,0,10,1,2,0,16,6,0,0,1,5,0,0,0,2,0,15,0,0,1,3,0,0,124,0,1,0,101,0,2,4,4,0,1,3,1,3,39,2,1,0,0,1,0,0,2,14,0,0,2,0,0,0,1,3,1,0,6,2,0,0,5,0,0,0,22,3,0,0,6,1,6,0,5,1,0,1,12,1,1,1,4,1,2,0,5,1,0,3,0,4,0,16,30,0,0,15,1,0,0,2,4,0,64,1,2,3,0,1,1,0,0,6,3,0,0,3,1,0,1,9,1,4,0,4,7,1,0,8,0,0,0,3,11,0,0,11,0,1,1,7,2,9,0,14,2,1,0,3,12,0,0,1,4,4,0,9
"1347","k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Planococcus|s__Planococcus_kocurii",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,3,5,0,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,1,0,4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,29,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,10,2,0,0,0,26,0,0,6,5,0,3,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,3,0,0,0,7,0,0,1,1,0,0,1,1,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,0,4,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,10
"1348","k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Planococcus|s__Planococcus_maritimus",20,56,69,0,14,4,21,2,0,21,0,26,22,20,0,48,10,0,34,0,9,40,1,0,88,5,3,1,50,4,4,0,41,21,50,1,0,35,20,0,0,33,14,30,66,33,3,6,0,26,14,6,0,34,3,5,42,2,40,15,0,1,7,7,0,26,68,64,0,6,3,22,0,4,0,15,4,1,1,10,8,1,0,18,97,3,0,55,14,3,0,21,7,0,0,2,3,50,86,10,20,8,14,11,34,0,0,5,60,93,0,11,8,34,19,0,91,1,7,6,2,20,24,1,2,26,23,12,4,0,1,24,9,7,0,48,10,1,0,5,17,2,1,11,30,23,1,9,21,40,1,42,18,1,0,27,5,23,1,7,8,1,0,10,0,69,11,7,5,6,16,2,0,2,1,2,45,4,1,2,23,0,0,10,3,3,0,32,25,3,3,0,54,3,27,56,19,24,28,1,0,35,0,17,29,2,52,1,2,25,1,34,18,1,0,26,46,0,0,36,52,1,0,53,14,138,0,30,94,2,0,14,35,10,1,0,49,1,1,25,8,6,0,34,23,0,0,4,10,0,1,12,9,23,47,0,9,13,16,58,0,45,7,3,5,1,0,10,22,13,0,6,39,3,0,22,11,59,0,23,2,20,7,29,30,0,0,15,24,37,3,6,71,14,0,7,9,0,0,15,18,7,0,30,19,0,2,15,40,0,1,13,8,1,0,24,37,0,0,12,40,2,13,4,44,35,11,8,1,1,30,64,0,0,34,26,0,1,12,5,36,1,11,2,3,0,27,41,2,0,21,5,2,0,28,9,0,8,74,2,10,0,10,9,30,0,14,10,39,0,36,16,98,4,22,5,1,23,0,0,9,4,13,1,8,4,85,23,19,0,26,145,61,0,36
"1349","k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Planococcus|s__Planococcus_plakortidis",3,23,0,0,19,0,0,0,0,28,0,2,1,0,0,2,3,0,3,0,2,2,0,0,6,1,1,0,9,1,2,0,2,0,0,0,0,1,0,0,0,3,2,1,0,3,0,1,0,4,1,0,3,14,13,1,1,0,2,9,2,0,0,8,1,14,6,0,0,1,1,0,0,0,0,12,0,0,0,2,0,0,0,12,0,0,0,4,22,1,0,3,0,0,0,1,1,0,0,0,20,0,0,4,4,0,0,3,1,0,0,9,0,0,0,0,3,0,0,0,0,68,0,0,7,9,5,1,1,0,0,15,0,0,0,1,1,5,0,5,4,0,0,2,1,0,0,4,0,14,0,3,1,0,0,2,2,0,0,2,0,0,0,3,0,10,18,0,0,42,0,0,0,0,2,0,13,0,0,1,0,0,1,1,1,0,0,5,0,8,0,0,7,0,6,5,40,6,5,0,0,7,0,11,18,2,24,0,0,3,0,5,1,0,0,1,0,0,0,3,1,2,0,2,1,0,0,5,0,0,0,5,1,0,0,0,6,0,0,0,0,0,0,30,0,0,2,2,5,0,0,3,3,0,0,0,0,0,0,0,0,1,0,2,0,1,0,3,0,0,0,0,0,0,0,13,0,0,9,11,0,0,0,9,2,0,0,1,0,5,0,0,0,0,0,9,5,0,0,4,14,0,0,5,0,0,0,12,5,0,0,2,0,0,0,5,5,0,0,7,0,20,0,12,0,0,2,25,0,1,4,0,0,1,0,87,133,0,2,16,2,3,3,50,2,0,54,0,0,0,5,0,2,0,4,0,3,2,7,1,1,0,1,0,0,0,6,21,1,0,2,0,0,0,11,0,0,0,0,1,1,0,0,14,0,0,3,5,0,0,7,1,1,0,1
"1350","k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Planococcus|s__Planococcus_rifietoensis",7,0,0,0,1,0,0,0,0,2,0,4,0,0,0,1,0,0,3,0,1,0,0,0,1,1,0,0,3,0,0,0,12,1,0,0,0,2,0,0,0,3,2,0,0,2,0,0,0,2,0,0,0,11,0,0,0,1,4,1,0,0,0,0,0,2,6,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,4,5,0,0,6,1,0,0,0,0,0,0,8,0,0,0,4,0,1,0,0,0,1,0,0,0,2,1,2,0,5,0,1,1,0,0,0,2,3,0,0,11,8,0,3,0,0,0,3,5,0,0,21,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,2,0,0,0,1,1,0,3,1,0,10,0,0,0,4,12,0,0,5,0,0,0,0,0,0,3,0,0,1,0,0,1,1,0,8,1,2,4,0,0,3,29,64,0,0,0,2,0,0,0,1,2,0,0,4,2,0,0,9,1,0,0,33,4,0,0,0,6,0,0,0,0,0,0,6,22,0,0,4,0,0,0,0,7,0,3,0,3,0,1,0,0,9,0,1,0,1,0,6,0,0,2,0,1,0,0,3,0,0,0,3,0,1,0,5,0,0,0,8,13,0,0,38,0,0,0,2,0,0,0,2,2,0,0,0,6,0,0,0,9,0,8,7,0,0,0,3,16,0,0,0,0,0,0,2,0,0,1,1,0,0,9,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,10,2,0,1,0,0,1,1,1,0,1,1,9,0,0,0,18,0,0,0,0,3,16,0,7,0,0,0,3,0,0,2,2,0,4,0,1,0,0,0,9,1,0,0,3,1,0,0,2
"1351","k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Planococcus|s__Planococcus_sp._MB-3u-03",5,17,3,0,5,1,0,1,0,10,0,16,3,0,2,13,16,0,20,0,17,14,1,0,18,3,2,0,9,5,1,0,17,0,1,0,0,9,0,0,0,16,7,9,0,18,0,0,0,51,0,1,0,17,2,1,0,0,8,20,0,0,0,4,0,2,79,1,0,10,0,0,3,1,0,4,1,0,2,3,2,0,0,12,6,0,1,20,5,1,0,9,2,0,0,1,36,134,0,26,9,0,0,6,9,0,0,10,43,0,0,4,1,11,5,0,10,0,0,0,1,6,17,0,0,20,4,2,2,0,0,13,1,1,0,36,1,0,0,9,1,4,1,6,0,2,0,7,1,0,0,7,40,3,0,10,31,0,1,0,0,0,0,2,0,6,9,3,0,12,0,0,0,0,7,0,9,2,0,15,1,0,0,15,1,0,0,14,0,16,1,0,10,4,0,0,3,2,0,0,0,9,0,2,18,0,36,0,0,15,4,25,0,6,0,1,10,0,0,14,26,2,0,38,18,2,0,15,13,6,0,28,16,4,0,1,3,0,1,2,0,0,0,23,10,0,1,1,10,0,0,18,1,4,2,0,0,0,9,11,7,19,0,3,1,1,1,7,2,5,0,2,42,1,0,14,1,0,0,11,27,42,3,6,16,1,0,9,0,0,0,13,0,0,0,13,20,0,0,7,22,1,0,5,4,0,0,1,38,0,1,33,5,1,0,18,34,0,0,2,1,0,0,5,0,0,10,63,0,2,2,40,0,1,4,1,1,0,8,9,1,27,11,0,3,0,7,25,0,0,5,5,0,0,6,4,0,3,3,2,0,0,16,5,0,0,6,4,7,0,13,0,0,0,8,2,0,6,0,0,2,0,8,2,0,0,20,1,1,7,9,0,0,0,2
"1352","k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Planococcus|s__Planococcus_sp._PAMC_21323",3,1,2,2,1,0,2,12,0,1,0,4,0,1,33,4,1,0,4,0,13,0,0,0,20,0,11,1,9,2,0,0,3,0,1,1,0,6,0,3,0,7,2,0,0,2,0,0,0,2,0,0,1,7,0,0,0,0,1,2,2,1,0,6,0,0,6,2,0,6,0,1,0,1,0,2,0,1,0,3,7,0,0,9,22,1,0,7,0,24,0,3,0,0,0,3,1,0,0,5,0,0,0,1,5,1,0,3,3,0,0,1,2,3,0,0,4,0,1,4,6,40,4,0,0,10,0,2,0,0,0,0,1,0,0,7,3,3,0,1,0,0,0,12,0,0,0,7,0,10,0,2,2,0,0,1,0,0,0,1,0,3,0,3,0,13,0,2,0,7,0,6,0,0,3,0,7,0,0,4,3,1,0,0,0,0,0,2,8,0,2,0,6,58,4,0,0,0,0,7,0,2,0,0,2,0,2,2,0,1,1,7,3,1,0,2,0,0,0,2,0,0,0,19,64,2,0,2,5,1,0,4,4,2,0,0,7,0,0,1,6,1,0,4,2,0,1,1,7,0,0,3,0,1,0,0,0,0,3,0,0,6,0,1,0,0,0,9,0,0,0,0,2,0,0,9,2,0,1,2,0,0,0,0,3,0,0,8,1,4,0,0,0,0,0,1,1,1,0,3,2,3,0,5,1,0,0,3,10,0,3,2,1,1,0,13,1,0,1,2,1,1,0,0,0,0,4,0,2,0,0,5,0,0,5,1,0,0,6,2,0,0,1,4,1,0,2,0,11,0,2,1,1,0,1,1,3,3,3,0,0,0,2,6,1,0,9,1,4,0,0,0,10,0,1,0,0,4,1,0,14,0,6,4,1,0,50,0,0,0,2,1,0,0,4
"1353","k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Planococcus|s__Planococcus_versutus",16,4,1,5,7,1,0,1,0,1,0,3,3,1,3,9,2,0,5,0,4,6,0,0,9,21,5,0,2,0,0,0,24,1,3,0,0,0,0,0,0,18,17,1,0,5,35,0,0,26,0,0,2,10,3,9,1,0,17,9,0,1,0,3,0,22,14,0,0,29,0,4,0,0,0,6,0,1,0,2,2,0,0,2,8,1,0,13,3,0,0,63,0,0,0,0,27,15,0,12,10,0,0,0,2,1,0,0,4,1,0,0,2,3,0,0,43,0,4,1,3,5,16,0,0,16,1,2,34,0,0,16,2,0,0,17,1,0,0,12,8,0,0,2,0,0,0,29,1,0,0,16,2,1,0,12,5,0,0,23,0,0,0,36,2,24,4,0,0,6,0,3,0,0,114,0,9,9,0,23,4,0,0,31,1,0,0,32,11,1,0,0,40,2,20,1,10,1,2,1,0,17,1,5,1,0,2,0,0,31,0,12,21,0,0,1,19,0,0,5,3,0,0,26,8,0,0,13,88,1,0,46,0,9,2,0,43,0,0,2,0,0,0,12,4,0,1,10,1,0,0,3,2,0,29,3,5,0,6,0,3,1,0,12,24,18,7,5,0,0,0,2,8,0,0,8,1,0,0,16,16,0,0,28,0,0,0,4,0,1,0,1,1,0,0,42,24,0,0,17,2,0,0,21,1,0,0,46,30,1,0,5,1,0,0,7,28,0,1,7,1,44,0,1,1,0,4,3,1,0,10,27,2,0,17,0,0,0,3,9,0,28,1,9,0,0,3,3,0,1,24,3,0,0,40,0,0,1,11,2,4,0,109,1,0,0,20,1,1,0,3,43,1,0,5,2,0,15,0,1,9,0,6,43,10,34,2,7,1,3,18,1,0,0,0
